"","Fecha_Hora","O3_Horario","O3_8H","NO2","CO_8H","SO2_24H","PM_10","PM_2.5"
"118",2021-01-05 21:00:00,18,NA,23,NA,NA,NA,NA
"119",2021-01-05 22:00:00,18,30,20,127,NA,NA,NA
"120",2021-01-05 23:00:00,18,28,17,129,NA,NA,NA
"121",2021-01-06 00:00:00,22,28,13,129,NA,NA,NA
"122",2021-01-06 01:00:00,16,24,18,131,NA,NA,NA
"123",2021-01-06 02:00:00,NA,20,NA,133,NA,NA,NA
"124",2021-01-06 03:00:00,NA,19,NA,135,NA,NA,NA
"125",2021-01-06 04:00:00,NA,NA,NA,NA,NA,NA,NA
"126",2021-01-06 05:00:00,NA,NA,NA,NA,NA,NA,NA
"127",2021-01-06 06:00:00,NA,NA,NA,NA,NA,NA,NA
"128",2021-01-06 07:00:00,NA,NA,NA,NA,NA,NA,NA
"129",2021-01-06 08:00:00,NA,NA,NA,NA,NA,NA,NA
"130",2021-01-06 09:00:00,NA,NA,NA,NA,NA,NA,NA
"131",2021-01-06 10:00:00,13,NA,24,NA,NA,NA,NA
"132",2021-01-06 11:00:00,27,NA,18,NA,NA,NA,NA
"133",2021-01-06 12:00:00,NA,NA,NA,NA,NA,NA,NA
"134",2021-01-06 13:00:00,50,NA,7,NA,NA,NA,NA
"135",2021-01-06 14:00:00,52,NA,4,NA,NA,NA,NA
"136",2021-01-06 15:00:00,51,NA,4,NA,NA,NA,NA
"137",2021-01-06 16:00:00,NA,NA,NA,NA,NA,NA,NA
"138",2021-01-06 17:00:00,46,40,5,137,NA,NA,NA
"139",2021-01-06 18:00:00,42,45,6,129,NA,69,NA
"140",2021-01-06 19:00:00,33,46,12,121,NA,65,NA
"141",2021-01-06 20:00:00,20,42,25,120,NA,64,NA
"142",2021-01-06 21:00:00,9,36,35,119,NA,70,NA
"143",2021-01-06 22:00:00,14,31,30,122,NA,81,NA
"144",2021-01-06 23:00:00,13,25,29,126,NA,82,NA
"145",2021-01-07 00:00:00,7,23,29,129,NA,91,NA
"146",2021-01-07 01:00:00,7,18,28,134,NA,109,NA
"147",2021-01-07 02:00:00,7,14,29,138,NA,104,NA
"148",2021-01-07 03:00:00,14,11,20,142,NA,93,NA
"149",2021-01-07 04:00:00,21,12,15,145,NA,97,NA
"150",2021-01-07 05:00:00,16,12,18,145,NA,92,NA
"151",2021-01-07 06:00:00,12,12,24,143,NA,90,NA
"152",2021-01-07 07:00:00,5,11,23,140,4,81,NA
"153",2021-01-07 08:00:00,4,11,27,138,4,82,NA
"154",2021-01-07 09:00:00,9,11,32,136,4,82,NA
"155",2021-01-07 10:00:00,16,12,27,136,4,82,NA
"156",2021-01-07 11:00:00,27,14,24,136,4,80,NA
"157",2021-01-07 12:00:00,44,17,19,137,4,70,NA
"158",2021-01-07 13:00:00,55,22,9,138,4,73,NA
"159",2021-01-07 14:00:00,51,26,6,138,4,73,NA
"160",2021-01-07 15:00:00,52,32,6,137,4,65,NA
"161",2021-01-07 16:00:00,54,39,6,135,4,57,NA
"162",2021-01-07 17:00:00,54,44,6,130,4,59,NA
"163",2021-01-07 18:00:00,49,48,10,123,4,61,NA
"164",2021-01-07 19:00:00,38,50,17,118,4,67,NA
"165",2021-01-07 20:00:00,23,47,28,116,4,77,NA
"166",2021-01-07 21:00:00,16,42,29,116,4,92,NA
"167",2021-01-07 22:00:00,17,38,23,117,4,100,NA
"168",2021-01-07 23:00:00,14,33,23,119,4,92,NA
"169",2021-01-08 00:00:00,12,28,24,122,4,87,NA
"170",2021-01-08 01:00:00,12,23,21,128,4,82,NA
"171",2021-01-08 02:00:00,4,17,29,135,4,60,NA
"172",2021-01-08 03:00:00,2,13,33,139,4,60,NA
"173",2021-01-08 04:00:00,1,10,28,142,4,NA,NA
"174",2021-01-08 05:00:00,1,8,24,145,4,NA,NA
"175",2021-01-08 06:00:00,1,6,23,147,4,NA,NA
"176",2021-01-08 07:00:00,1,4,20,149,4,NA,NA
"177",2021-01-08 08:00:00,2,3,19,152,4,NA,NA
"178",2021-01-08 09:00:00,4,2,26,155,4,NA,NA
"179",2021-01-08 10:00:00,11,3,29,159,4,NA,NA
"180",2021-01-08 11:00:00,29,6,26,163,4,NA,NA
"181",2021-01-08 12:00:00,47,12,19,164,4,NA,NA
"182",2021-01-08 13:00:00,63,20,17,164,4,NA,NA
"183",2021-01-08 14:00:00,74,29,10,163,4,NA,NA
"184",2021-01-08 15:00:00,70,38,6,160,5,NA,NA
"185",2021-01-08 16:00:00,60,45,7,156,5,NA,NA
"186",2021-01-08 17:00:00,61,52,6,150,5,NA,NA
"187",2021-01-08 18:00:00,52,57,9,143,5,NA,NA
"188",2021-01-08 19:00:00,38,58,19,136,5,NA,NA
"189",2021-01-08 20:00:00,19,55,36,132,5,NA,NA
"190",2021-01-08 21:00:00,35,51,22,130,5,NA,NA
"191",2021-01-08 22:00:00,34,46,18,129,5,NA,NA
"192",2021-01-08 23:00:00,25,41,18,129,5,NA,NA
"193",2021-01-09 00:00:00,14,35,23,130,5,NA,NA
"194",2021-01-09 01:00:00,16,29,18,131,5,NA,NA
"195",2021-01-09 02:00:00,16,25,15,133,5,60,NA
"196",2021-01-09 03:00:00,14,22,18,134,4,60,NA
"197",2021-01-09 04:00:00,16,21,16,134,4,62,NA
"198",2021-01-09 05:00:00,14,19,16,132,4,61,NA
"199",2021-01-09 06:00:00,5,15,21,131,4,71,NA
"200",2021-01-09 07:00:00,2,12,24,131,4,83,NA
"201",2021-01-09 08:00:00,1,11,25,132,4,97,NA
"202",2021-01-09 09:00:00,4,9,28,134,4,103,NA
"203",2021-01-09 10:00:00,12,9,25,137,4,101,NA
"204",2021-01-09 11:00:00,20,9,26,142,4,86,NA
"205",2021-01-09 12:00:00,39,12,11,147,4,73,NA
"206",2021-01-09 13:00:00,45,16,7,149,4,64,NA
"207",2021-01-09 14:00:00,43,21,5,149,4,57,NA
"208",2021-01-09 15:00:00,41,26,4,148,4,54,NA
"209",2021-01-09 16:00:00,41,31,4,145,4,53,NA
"210",2021-01-09 17:00:00,44,36,4,141,4,56,NA
"211",2021-01-09 18:00:00,43,40,6,135,4,57,NA
"212",2021-01-09 19:00:00,39,42,8,129,4,59,NA
"213",2021-01-09 20:00:00,33,41,10,122,4,59,NA
"214",2021-01-09 21:00:00,26,39,10,119,4,67,NA
"215",2021-01-09 22:00:00,29,37,6,118,4,68,NA
"216",2021-01-09 23:00:00,26,35,8,117,4,57,NA
"217",2021-01-10 00:00:00,24,33,7,117,4,43,NA
"218",2021-01-10 01:00:00,25,31,6,117,4,46,NA
"219",2021-01-10 02:00:00,25,28,5,117,4,46,NA
"220",2021-01-10 03:00:00,26,27,4,117,4,21,NA
"221",2021-01-10 04:00:00,24,26,5,116,4,13,NA
"222",2021-01-10 05:00:00,23,25,4,115,4,13,NA
"223",2021-01-10 06:00:00,23,25,5,114,4,2,NA
"224",2021-01-10 07:00:00,21,24,8,113,3,31,NA
"225",2021-01-10 08:00:00,11,22,17,112,3,43,NA
"226",2021-01-10 09:00:00,16,21,14,112,3,13,NA
"227",2021-01-10 10:00:00,29,22,5,113,3,129,NA
"228",2021-01-10 11:00:00,33,23,4,114,3,2,NA
"229",2021-01-10 12:00:00,35,24,3,115,3,107,NA
"230",2021-01-10 13:00:00,38,26,3,115,3,2,NA
"231",2021-01-10 14:00:00,41,28,3,115,3,129,NA
"232",2021-01-10 15:00:00,43,31,3,115,3,2,NA
"233",2021-01-10 16:00:00,43,35,3,115,3,37,NA
"234",2021-01-10 17:00:00,45,38,4,114,3,39,NA
"235",2021-01-10 18:00:00,43,40,4,112,3,46,NA
"236",2021-01-10 19:00:00,36,41,7,111,3,43,NA
"237",2021-01-10 20:00:00,21,39,17,110,3,46,NA
"238",2021-01-10 21:00:00,13,36,23,111,3,54,NA
"239",2021-01-10 22:00:00,11,32,23,113,3,55,NA
"240",2021-01-10 23:00:00,13,28,19,116,2,56,NA
"241",2021-01-11 00:00:00,21,25,10,120,2,55,NA
"242",2021-01-11 01:00:00,22,23,8,123,2,51,NA
"243",2021-01-11 02:00:00,19,20,10,125,2,48,NA
"244",2021-01-11 03:00:00,10,16,13,126,3,46,NA
"245",2021-01-11 04:00:00,1,14,24,128,3,64,NA
"246",2021-01-11 05:00:00,1,12,25,129,3,82,NA
"247",2021-01-11 06:00:00,1,11,26,129,3,93,NA
"248",2021-01-11 07:00:00,1,10,27,129,3,94,NA
"249",2021-01-11 08:00:00,8,8,24,129,3,87,NA
"250",2021-01-11 09:00:00,12,7,20,130,3,70,NA
"251",2021-01-11 10:00:00,17,6,18,132,3,65,NA
"252",2021-01-11 11:00:00,21,8,18,134,3,60,NA
"253",2021-01-11 12:00:00,29,11,12,136,3,64,NA
"254",2021-01-11 13:00:00,32,15,10,137,3,64,NA
"255",2021-01-11 14:00:00,30,19,10,137,3,57,46
"256",2021-01-11 15:00:00,27,22,12,136,3,46,NA
"257",2021-01-11 16:00:00,29,25,11,135,3,39,46
"258",2021-01-11 17:00:00,28,27,11,133,3,43,46
"259",2021-01-11 18:00:00,24,28,15,132,3,48,58
"260",2021-01-11 19:00:00,18,27,19,130,3,48,56
"261",2021-01-11 20:00:00,20,26,14,130,3,51,52
"262",2021-01-11 21:00:00,11,23,20,130,3,56,4
"263",2021-01-11 22:00:00,6,20,23,131,3,54,4
"264",2021-01-11 23:00:00,13,19,15,132,3,39,58
"265",2021-01-12 00:00:00,16,17,13,133,3,13,57
"266",2021-01-12 01:00:00,20,16,10,133,3,2,57
"267",2021-01-12 02:00:00,18,15,11,132,3,96,NA
"268",2021-01-12 03:00:00,17,15,10,130,3,107,NA
"269",2021-01-12 04:00:00,19,15,8,128,3,13,46
"270",2021-01-12 05:00:00,18,16,9,126,3,96,46
"271",2021-01-12 06:00:00,16,17,12,123,3,96,NA
"272",2021-01-12 07:00:00,9,17,17,120,3,107,NA
"273",2021-01-12 08:00:00,1,15,17,120,3,46,46
"274",2021-01-12 09:00:00,4,13,20,121,3,59,57
"275",2021-01-12 10:00:00,12,12,19,125,3,64,5
"276",2021-01-12 11:00:00,21,13,13,129,3,43,5
"277",2021-01-12 12:00:00,27,14,10,132,3,48,57
"278",2021-01-12 13:00:00,35,16,7,134,3,13,46
"279",2021-01-12 14:00:00,36,18,6,136,3,37,46
"280",2021-01-12 15:00:00,36,22,6,136,3,2,13
"281",2021-01-12 16:00:00,38,26,4,135,3,2,NA
"282",2021-01-12 17:00:00,34,30,6,132,3,37,35
"283",2021-01-12 18:00:00,NA,32,NA,129,3,NA,NA
"284",2021-01-12 19:00:00,NA,34,NA,126,3,NA,NA
"285",2021-01-12 20:00:00,NA,NA,NA,NA,3,NA,NA
"286",2021-01-12 21:00:00,NA,NA,NA,NA,3,NA,NA
"287",2021-01-12 22:00:00,NA,NA,NA,NA,3,NA,NA
"288",2021-01-12 23:00:00,NA,NA,NA,NA,NA,NA,NA
"289",2021-01-13 00:00:00,NA,NA,NA,NA,NA,NA,NA
"290",2021-01-13 01:00:00,NA,NA,NA,NA,NA,NA,NA
"291",2021-01-13 02:00:00,NA,NA,NA,NA,NA,NA,NA
"292",2021-01-13 03:00:00,NA,NA,NA,NA,NA,NA,NA
"293",2021-01-13 04:00:00,NA,NA,NA,NA,NA,NA,NA
"294",2021-01-13 05:00:00,NA,NA,NA,NA,NA,NA,NA
"295",2021-01-13 06:00:00,5,NA,18,NA,NA,NA,NA
"296",2021-01-13 07:00:00,4,NA,18,NA,NA,37,NA
"297",2021-01-13 08:00:00,2,NA,18,NA,NA,59,57
"298",2021-01-13 09:00:00,5,NA,20,NA,NA,70,6
"299",2021-01-13 10:00:00,12,NA,23,NA,NA,73,12
"300",2021-01-13 11:00:00,19,8,29,147,NA,83,20
"301",2021-01-13 12:00:00,36,12,16,149,NA,82,18
"302",2021-01-13 13:00:00,45,16,6,149,NA,67,7
"303",2021-01-13 14:00:00,43,21,5,148,NA,54,57
"304",2021-01-13 15:00:00,41,25,4,147,NA,37,57
"305",2021-01-13 16:00:00,41,30,4,145,NA,39,56
"306",2021-01-13 17:00:00,38,34,4,140,NA,13,35
"307",2021-01-13 18:00:00,40,38,6,134,NA,48,35
"308",2021-01-13 19:00:00,30,39,13,128,NA,37,52
"309",2021-01-13 20:00:00,20,37,23,122,NA,51,52
"310",2021-01-13 21:00:00,6,32,34,120,NA,55,57
"311",2021-01-13 22:00:00,8,28,26,121,NA,73,11
"312",2021-01-13 23:00:00,12,24,21,123,4,76,9
"313",2021-01-14 00:00:00,10,21,23,126,4,73,12
"314",2021-01-14 01:00:00,9,17,23,129,4,77,10
"315",2021-01-14 02:00:00,11,13,17,132,4,73,4
"316",2021-01-14 03:00:00,6,10,17,135,4,68,7
"317",2021-01-14 04:00:00,4,8,18,136,4,61,58
"318",2021-01-14 05:00:00,1,8,20,136,4,58,6
"319",2021-01-14 06:00:00,1,7,19,135,4,64,4
"320",2021-01-14 07:00:00,1,5,20,134,4,72,8
"321",2021-01-14 08:00:00,2,4,19,134,4,81,12
"322",2021-01-14 09:00:00,4,4,24,136,4,87,16
"323",2021-01-14 10:00:00,10,4,32,140,4,93,17
"324",2021-01-14 11:00:00,NA,3,NA,141,4,93,17
"325",2021-01-14 12:00:00,NA,3,NA,143,4,NA,NA
"326",2021-01-14 13:00:00,NA,NA,NA,NA,4,NA,NA
"327",2021-01-14 14:00:00,51,NA,6,NA,4,NA,NA
"328",2021-01-14 15:00:00,51,NA,5,NA,4,55,35
"329",2021-01-14 16:00:00,48,NA,6,NA,4,59,46
"330",2021-01-14 17:00:00,42,NA,6,NA,4,56,57
"331",2021-01-14 18:00:00,39,NA,8,NA,4,53,57
"332",2021-01-14 19:00:00,34,44,13,126,4,54,57
"333",2021-01-14 20:00:00,22,41,21,125,4,56,3
"334",2021-01-14 21:00:00,2,36,38,126,4,66,9
"335",2021-01-14 22:00:00,2,30,41,130,4,80,11
"336",2021-01-14 23:00:00,2,24,37,140,4,123,28
"337",2021-01-15 00:00:00,1,18,34,156,4,134,33
"338",2021-01-15 01:00:00,1,13,29,172,5,126,33
"339",2021-01-15 02:00:00,1,8,27,185,5,123,30
"340",2021-01-15 03:00:00,2,4,28,197,5,115,25
"341",2021-01-15 04:00:00,4,2,23,206,5,109,22
"342",2021-01-15 05:00:00,9,3,18,211,5,97,17
"343",2021-01-15 06:00:00,2,3,24,209,5,90,19
"344",2021-01-15 07:00:00,2,3,24,201,5,88,15
"345",2021-01-15 08:00:00,2,3,25,188,5,91,19
"346",2021-01-15 09:00:00,5,3,28,177,5,98,21
"347",2021-01-15 10:00:00,14,5,33,169,5,104,20
"348",2021-01-15 11:00:00,34,9,27,164,5,110,23
"349",2021-01-15 12:00:00,47,14,20,161,5,94,21
"350",2021-01-15 13:00:00,54,20,8,158,5,86,15
"351",2021-01-15 14:00:00,54,27,7,155,5,90,8
"352",2021-01-15 15:00:00,50,33,6,152,5,79,4
"353",2021-01-15 16:00:00,42,38,8,149,5,65,56
"354",2021-01-15 17:00:00,40,42,6,145,5,58,56
"355",2021-01-15 18:00:00,35,45,11,139,5,60,52
"356",2021-01-15 19:00:00,26,44,18,132,5,60,58
"357",2021-01-15 20:00:00,14,39,28,127,5,60,5
"358",2021-01-15 21:00:00,9,34,32,126,5,64,7
"359",2021-01-15 22:00:00,22,30,22,127,5,80,12
"360",2021-01-15 23:00:00,15,25,26,130,5,88,17
"361",2021-01-16 00:00:00,11,22,27,132,5,91,19
"362",2021-01-16 01:00:00,8,18,32,136,5,86,14
"363",2021-01-16 02:00:00,14,15,23,139,5,86,15
"364",2021-01-16 03:00:00,17,14,17,141,5,82,11
"365",2021-01-16 04:00:00,19,14,14,142,4,77,10
"366",2021-01-16 05:00:00,25,16,11,140,4,72,10
"367",2021-01-16 06:00:00,22,16,17,138,4,61,6
"368",2021-01-16 07:00:00,3,15,25,135,4,77,10
"369",2021-01-16 08:00:00,3,14,25,134,4,89,17
"370",2021-01-16 09:00:00,7,14,26,134,4,91,17
"371",2021-01-16 10:00:00,13,14,29,136,4,94,20
"372",2021-01-16 11:00:00,31,15,22,139,4,87,17
"373",2021-01-16 12:00:00,44,19,7,142,4,69,10
"374",2021-01-16 13:00:00,48,21,6,144,4,61,10
"375",2021-01-16 14:00:00,50,25,5,144,4,57,52
"376",2021-01-16 15:00:00,45,30,4,144,4,56,56
"377",2021-01-16 16:00:00,39,35,4,142,4,55,35
"378",2021-01-16 17:00:00,41,39,4,139,4,48,35
"379",2021-01-16 18:00:00,38,42,6,134,4,56,56
"380",2021-01-16 19:00:00,30,42,12,127,4,54,46
"381",2021-01-16 20:00:00,27,40,14,123,4,55,57
"382",2021-01-16 21:00:00,28,37,12,121,4,60,7
"383",2021-01-16 22:00:00,27,34,13,120,4,67,7
"384",2021-01-16 23:00:00,29,32,9,120,4,70,11
"385",2021-01-17 00:00:00,25,31,8,120,4,62,9
"386",2021-01-17 01:00:00,21,28,11,121,4,59,10
"387",2021-01-17 02:00:00,15,25,12,121,4,58,6
"388",2021-01-17 03:00:00,12,23,14,121,4,59,4
"389",2021-01-17 04:00:00,10,21,13,122,4,59,57
"390",2021-01-17 05:00:00,10,19,12,121,4,58,3
"391",2021-01-17 06:00:00,9,16,12,121,4,60,58
"392",2021-01-17 07:00:00,5,13,16,121,4,55,4
"393",2021-01-17 08:00:00,2,11,16,121,3,64,8
"394",2021-01-17 09:00:00,4,8,16,123,3,64,6
"395",2021-01-17 10:00:00,14,8,12,125,3,53,6
"396",2021-01-17 11:00:00,27,10,13,127,3,46,58
"397",2021-01-17 12:00:00,34,13,14,130,3,60,6
"398",2021-01-17 13:00:00,43,17,8,131,3,55,57
"399",2021-01-17 14:00:00,43,22,6,132,3,39,57
"400",2021-01-17 15:00:00,46,27,5,132,3,21,NA
"401",2021-01-17 16:00:00,44,32,5,131,3,53,NA
"402",2021-01-17 17:00:00,43,37,7,130,3,62,4
"403",2021-01-17 18:00:00,32,39,10,127,4,62,8
"404",2021-01-17 19:00:00,29,39,10,125,4,81,14
"405",2021-01-17 20:00:00,26,38,12,122,4,66,11
"406",2021-01-17 21:00:00,17,35,17,120,4,59,6
"407",2021-01-17 22:00:00,15,32,17,120,4,60,6
"408",2021-01-17 23:00:00,22,29,11,120,4,51,3
"409",2021-01-18 00:00:00,21,26,12,121,4,53,52
"410",2021-01-18 01:00:00,24,23,8,122,4,53,52
"411",2021-01-18 02:00:00,12,21,16,122,4,54,52
"412",2021-01-18 03:00:00,5,18,19,123,4,59,58
"413",2021-01-18 04:00:00,6,15,16,124,4,62,8
"414",2021-01-18 05:00:00,7,14,15,124,4,61,5
"415",2021-01-18 06:00:00,3,13,18,124,4,61,3
"416",2021-01-18 07:00:00,1,10,16,124,4,70,5
"417",2021-01-18 08:00:00,2,8,15,126,4,73,4
"418",2021-01-18 09:00:00,4,5,18,129,4,69,58
"419",2021-01-18 10:00:00,9,5,23,133,4,76,7
"420",2021-01-18 11:00:00,22,7,18,138,4,71,11
"421",2021-01-18 12:00:00,37,11,9,143,4,62,7
"422",2021-01-18 13:00:00,47,16,9,145,4,46,57
